time,pressure,depth,battery,estimated_battery_time,estimated_time_before_ascent,orientation
0.0,15.975996024160706,151.6502565557438,100.0,600,600,"[0.043050624999999995, -0.06701275, 1.1066825, 0.5756825]"
0.060006000600060005,15.832528680522643,150.1974744212545,99.99338764230633,600,398.30426941391084,"[0.043092, -0.06700025, 1.10668875, 0.5756687500000001]"
0.12001200120012001,16.020761759170842,152.1035643149233,99.98628240678408,600,396.5060714010158,"[0.043138125, -0.066919125, 1.10669375, 0.57566375]"
0.18001800180018002,16.00566291969768,151.95067011836335,99.97759261524783,600,396.6503112090912,"[0.04318375, -0.06690375, 1.106705, 0.57564125]"
0.24002400240024002,15.819741756671945,150.0679911949376,99.96769515949947,600,398.42642340100224,"[0.04316475, -0.066876375, 1.1066975, 0.57566]"
0.3000300030003,15.88523807010673,150.73122138809583,99.96523124467464,600,397.80073453953224,"[0.04317, -0.066856875, 1.10669625, 0.57566625]"
0.36003600360036003,15.979520420371921,151.68594537328704,99.96281411343624,600,396.9000515346349,"[0.043147875, -0.06686687499999999, 1.1066850000000001, 0.5756875]"
0.42004200420042004,15.84577458721755,150.33160540962783,99.95446403944632,600,398.1777307456341,"[0.043143749999999995, -0.066895125, 1.10667875, 0.57569625]"
0.48004800480048004,15.798093160648257,149.84877271118754,99.94720851962872,600,398.63323329133254,"[0.043128875000000004, -0.06691137500000001, 1.10666, 0.57573125]"
0.54005400540054,15.946475419729262,151.35132436929777,99.94532320899616,600,397.2157317270776,"[0.043111875, -0.066985125, 1.1066425, 0.57575875]"
0.6000600060006,16.016175608182373,152.05712393306936,99.9436947539971,600,396.54988308201007,"[0.043063750000000005, -0.06703075, 1.106625, 0.57579]"
0.6600660066006601,16.120687352101964,153.11543302669656,99.93388064848757,600,395.55147827670135,"[0.0430395, -0.067097625, 1.1066075, 0.5758162499999999]"
0.7200720072007201,16.01544784779242,152.0497544699853,99.92994545941625,600,396.5568354056743,"[0.043027750000000003, -0.067092375, 1.10660125, 0.5758300000000001]"
0.7800780078007801,15.911632980917055,150.99850210783518,99.92328221599192,600,397.5485829171366,"[0.043023000000000006, -0.067136, 1.106595, 0.5758375]"
0.8400840084008401,16.14217893213916,153.33306153175033,99.9205844840083,600,395.3461683662733,"[0.0430345, -0.067110125, 1.1065975, 0.575835]"
0.9000900090009001,15.990950328529022,151.80168715778248,99.91107406542399,600,396.7908611719033,"[0.04306625, -0.06711875, 1.10660625, 0.575815]"
0.9600960096009601,16.123832618707834,153.14728269378696,99.90542850436884,600,395.5214314209557,"[0.04311812499999999, -0.0670625, 1.10661125, 0.57580875]"
1.02010201020102,16.018743528509614,152.08312726372014,99.89700009012032,600,396.52535163799985,"[0.043163999999999994, -0.06704887500000001, 1.106615, 0.57579875]"
1.08010801080108,16.05531897594308,152.4534983547633,99.8936759168746,600,396.1759449483365,"[0.04320475, -0.0669565, 1.10662375, 0.57579]"
1.14011401140114,16.131176467351054,153.2216481335917,99.88682980804874,600,395.4512753456682,"[0.04325525, -0.066922375, 1.1066225, 0.5757924999999999]"
1.2001200120012,16.07487161962652,152.6514927603543,99.88216706312508,600,395.98915777325067,"[0.043248375000000006, -0.0668725, 1.1066137500000002, 0.5758162499999999]"
1.2601260126012601,16.079970997921862,152.7031301957219,99.87479127492091,600,395.9404432115831,"[0.043264125, -0.06684262499999999, 1.1066125, 0.57582125]"
1.3201320132013201,16.014955394975395,152.04476778356238,99.87464259543322,600,396.5615398268279,"[0.04326275, -0.066822875, 1.10660375, 0.57584]"
1.3801380138013801,16.262338098491572,154.54981989463116,99.8677664051874,600,394.1982831182725,"[0.043255875, -0.06684662499999999, 1.1065875, 0.57586875]"
1.4401440144014401,16.238984288818504,154.3133340393491,99.86769205889915,600,394.42138298174615,"[0.043226749999999994, -0.06688025, 1.1065625, 0.575915]"
1.5001500150015001,16.31731401303609,155.10651819580676,99.86603317407318,600,393.67309604169174,"[0.043201250000000004, -0.0669285, 1.10654, 0.575955]"
1.5601560156015601,16.318522389152335,155.1187544803082,99.86344358927292,600,393.6615523770677,"[0.043182125, -0.06696475, 1.106525, 0.57598125]"
1.6201620162016201,16.197795278341072,153.89624498589964,99.85395614841842,600,394.81486322084936,"[0.04315175, -0.06702512499999999, 1.10651, 0.576005]"
1.6801680168016802,16.052767742813522,152.42766400237653,99.84975205865287,600,396.2003169788901,"[0.043123875, -0.06702975, 1.10649625, 0.5760325000000001]"
1.7401740174017402,16.316830083876052,155.10161782182453,99.84674142695383,600,393.6777190360146,"[0.043104750000000004, -0.067082375, 1.10648875, 0.5760425]"
1.8001800180018002,16.173356503001223,153.64877252769273,99.8440367941844,600,395.04832780406343,"[0.0431285, -0.067084, 1.10649125, 0.57603625]"
1.8601860186018602,16.4247208996424,156.19414414625592,99.83473880972957,600,392.64703382428684,"[0.043134000000000006, -0.0671055, 1.106485, 0.576045]"
1.9201920192019202,16.409861237290613,156.04367191026276,99.8249237417147,600,392.78898876390303,"[0.043166875, -0.067064375, 1.1064937499999998, 0.57603]"
1.9801980198019802,16.34187928329015,155.3552715695643,99.8219515920255,600,393.43842304758084,"[0.043208500000000004, -0.067062125, 1.1064925, 0.57603]"
2.04020402040204,16.399143971653885,155.93514650195178,99.81708294786893,600,392.8913712245738,"[0.043245375, -0.06696574999999999, 1.106495, 0.5760325000000001]"
2.1002100210021,16.22528188525978,154.17458046250795,99.80963636827484,600,394.55228258253965,"[0.043273, -0.06692624999999999, 1.1064975000000001, 0.57603125]"
2.16021602160216,16.430047787495138,156.2480853938503,99.80498922499315,600,392.59614585485826,"[0.043267, -0.066870375, 1.1064925, 0.5760475]"
2.22022202220222,16.36808164451211,155.62060248947546,99.800502226709,600,393.1881108589854,"[0.04326675000000001, -0.066845, 1.1064862500000001, 0.5760624999999999]"
2.28022802280228,16.354725005645033,155.4853502025727,99.79117281075243,600,393.3157073560635,"[0.043233375, -0.066832, 1.106465, 0.57610625]"
2.34023402340234,16.417885049140885,156.12492280827888,99.79024738481077,600,392.71233697332184,"[0.043218, -0.066853875, 1.10645, 0.57613375]"
2.4002400240024,16.45410391836639,156.49168310931964,99.78145449203323,600,392.3663366893211,"[0.04322175, -0.066887375, 1.10642875, 0.5761700000000001]"
2.4602460246024602,16.555314544728656,157.51656435456326,99.77834201200906,600,391.39946759003465,"[0.04320425, -0.0669555, 1.10640375, 0.5762125]"
2.5202520252025202,16.519505274438526,157.1539517431676,99.77498123301446,600,391.74155495927585,"[0.043179999999999996, -0.0669945, 1.10637875, 0.57625875]"
2.5802580258025802,16.407017341826144,156.014873994177,99.7743013920398,600,392.81615660926695,"[0.043150375, -0.06707375, 1.1063625000000001, 0.5762825]"
2.6402640264026402,16.48203458385563,156.77451522147985,99.76975531584633,600,392.09951394200016,"[0.0431105, -0.067090875, 1.1063525, 0.57630125]"
2.7002700270027002,16.417224292721873,156.11823184226216,99.76801939998072,600,392.71864920541304,"[0.043093625, -0.0671645, 1.106345, 0.57631]"
2.7602760276027603,16.601373472022924,157.98296726556762,99.75846186065316,600,390.95946484380414,"[0.043101625, -0.06715525, 1.10634375, 0.5763125]"
2.8202820282028203,16.621958421979134,158.19141503338287,99.7572756864215,600,390.7628160062426,"[0.043094625, -0.06717425, 1.10634125, 0.57631625]"
2.8802880288028803,16.60970688417744,158.06735324491606,99.75181181004189,600,390.8798554293245,"[0.043130875, -0.06715175000000001, 1.10633625, 0.576325]"
2.9402940294029403,16.620253568512595,158.1741513091422,99.74930324032489,600,390.7791025385451,"[0.043149375000000004, -0.067147, 1.1063399999999999, 0.57631875]"
3.0003000300030003,16.677080754464733,158.74959599509694,99.74868225204044,600,390.2362301933048,"[0.043200625, -0.06707099999999999, 1.10633625, 0.57633]"
3.0603060306030603,16.548075878659645,157.4432640168284,99.7485669669756,600,391.4686188520487,"[0.043229875, -0.0670425, 1.1063337500000001, 0.57633625]"
3.1203120312031203,16.672599648764567,158.7042193251254,99.74828370446609,600,390.27903837252325,"[0.04322875, -0.066984625, 1.1063275, 0.57635375]"
3.1803180318031803,16.71354465645919,159.11883755229033,99.74746654450634,600,389.8878891016129,"[0.043244750000000005, -0.066955625, 1.1063175, 0.576375]"
3.2403240324032403,16.596716608643984,157.93581083436786,99.7378697634327,600,391.0039520430492,"[0.043246375, -0.066925, 1.1062975, 0.5764162500000001]"
3.3003300330033003,16.773603611849353,159.7270078521952,99.7375972902584,600,389.3141435356649,"[0.04324675, -0.06694425000000001, 1.10628625, 0.57643625]"
3.3603360336033603,16.695527421704167,158.93639103797392,99.7364022040135,600,390.0600084547416,"[0.043237500000000005, -0.066963875, 1.10626625, 0.5764724999999999]"
3.4203420342034203,16.697967110497018,158.96109586767307,99.72851243146975,600,390.0367020116292,"[0.043227625, -0.067004, 1.10624875, 0.57650375]"
3.4803480348034803,16.88904659241536,160.896009072024,99.72109026504512,600,388.21131219620383,"[0.043198625, -0.06704425, 1.10622625, 0.57654375]"
3.5403540354035403,16.756864068824928,159.5574995276614,99.71143531161812,600,389.47405704937603,"[0.043159499999999996, -0.067104125, 1.1062075, 0.5765750000000001]"
3.6003600360036003,16.799342142074533,159.9876419165819,99.70952229484851,600,389.0682623428473,"[0.043125000000000004, -0.06710962499999999, 1.10619375, 0.5766025]"
3.6603660366036603,16.668793261077784,158.66567499937102,99.70065124822223,600,390.31540094398963,"[0.043091500000000005, -0.067156625, 1.10618125, 0.57662625]"
3.7203720372037203,16.72287768553074,159.21334587419818,99.69830895688595,600,389.7987303073602,"[0.043087, -0.0671455, 1.10618375, 0.57662125]"
3.7803780378037803,16.63289521023311,158.3021633763936,99.6940172527396,600,390.65833643736454,"[0.043075125, -0.067176375, 1.10617875, 0.57662875]"
3.8403840384038403,16.763723826943576,159.6269629594709,99.68565555123888,600,389.40852550993316,"[0.043112374999999994, -0.06714187499999999, 1.10617875, 0.57662875]"
3.9003900390039004,16.740984243457902,159.39669689476244,99.67681951876499,600,389.62575764645055,"[0.0431545, -0.06713175, 1.1061875, 0.57661125]"
3.9603960396039604,16.718167560964694,159.16565010840756,99.66831142972822,600,389.84372631282304,"[0.04321275, -0.067054625, 1.10619, 0.57661]"
4.02040204020402,16.89772321679006,160.9838704944187,99.66205061329845,600,388.12842406186917,"[0.043254875, -0.06702075, 1.1061925000000001, 0.57660625]"
4.08040804080408,16.60192657594985,157.98856811857834,99.65601429794819,600,390.95418102020915,"[0.043260625, -0.06694625, 1.10618625, 0.57662625]"
4.14041404140414,16.905495153760913,161.06257085155448,99.65151911147669,600,388.0541784419297,"[0.04327775, -0.066895, 1.10618875, 0.57662625]"
